data_sequence,method,encode_speed,decode_speed,quantization_precision,slam_method,rmse,mean,median,std,min,max,sse
stairs,draco,10,10,11.0,LIORF,1493.6493345003917,1373.2638033721344,1082.8128656634024,587.4817961446654,192.5681150103917,2551.5183457686176,1164575910.5847075
stairs,draco,10,10,10.0,LIORF,4690.885805276412,4419.1157810084815,4315.09010811828,1573.4755645339808,941.8335722334343,7732.178004663413,12388482626.27492
stairs,draco,10,10,7.0,LIORF,506.45378397440044,384.6246064767719,236.10899624115157,329.48345541859453,110.41580899888426,1598.7829637421914,201348916.71206108
stairs,cloudini,,,0.2,LIORF,1918.4581937665716,1434.8466327689614,971.0764436779945,1273.4586690040903,675.1751034550497,7137.709221261312,2513769097.560156
stairs,cloudini,,,0.1,LIORF,1219.1487643647947,1113.7823949078938,934.888180918263,495.79480276162866,260.4587113675591,3025.7511829871614,1001782180.3055867
stairs,cloudini,,,0.01,LIORF,4722.813866715289,4250.477019197598,3477.3089419381204,2058.7413458011965,1052.8309526795797,9030.048807241854,15457344778.009289
stairs,cloudini,,,0.5,LIORF,3492.005098223911,3198.0845607946953,2558.848528659164,1402.2677162469322,313.65415719114895,5587.817423308731,8889498612.789883
stairs,cloudini,,,0.001,LIORF,1965.6735159739603,1884.1663674655101,1616.199885462591,560.1691450921363,472.5441672714626,3261.838530353974,2681527425.752593
underground_mine,draco,6,6,12.0,KISS-ICP,3.7467239749835697,2.659085878226306,1.9620370908421185,2.639545952798344,0.07815729642829156,12.317161856448028,18094.9053621398
underground_mine,draco,6,9,12.0,KISS-ICP,3.7467239749835697,2.659085878226306,1.9620370908421185,2.639545952798344,0.07815729642829156,12.317161856448028,18094.9053621398
underground_mine,draco,10,10,9.0,KISS-ICP,0.1763340368329893,0.14551508038862251,0.1322561441947827,0.09959444726143492,0.007152016538005764,1.028672394133511,40.07976969155943
underground_mine,draco,9,3,18.0,KISS-ICP,0.1730275239540928,0.14105497207573744,0.12811372667305604,0.10020987425596885,0.009189363158315495,1.0221672180562305,38.59075749488687
underground_mine,draco,6,0,20.0,KISS-ICP,0.17441582212091164,0.14311402417526578,0.12972915435860852,0.0996958128031209,0.010644747643292235,1.0254712550525125,39.21251303888028
underground_mine,draco,6,3,16.0,KISS-ICP,0.17382585028022868,0.14199789574104513,0.12705172449650465,0.10025978172108571,0.026628719059886476,1.0516784861082118,38.947684404855735
underground_mine,draco,6,6,16.0,KISS-ICP,0.17382585028022868,0.14199789574104513,0.12705172449650465,0.10025978172108571,0.026628719059886476,1.0516784861082118,38.947684404855735
underground_mine,draco,3,6,16.0,KISS-ICP,0.17382585028022868,0.14199789574104513,0.12705172449650465,0.10025978172108571,0.026628719059886476,1.0516784861082118,38.947684404855735
underground_mine,draco,6,3,12.0,KISS-ICP,3.7467239749835697,2.659085878226306,1.9620370908421185,2.639545952798344,0.07815729642829156,12.317161856448028,18094.9053621398
underground_mine,draco,6,9,14.0,KISS-ICP,0.17560263418417998,0.14390467320879544,0.1316545141489056,0.10063662435263182,0.012394831693429826,1.0327310866132713,39.74797153569317
underground_mine,draco,9,3,20.0,KISS-ICP,0.17441582212091164,0.14311402417526578,0.12972915435860852,0.0996958128031209,0.010644747643292235,1.0254712550525125,39.21251303888028
underground_mine,draco,0,9,12.0,KISS-ICP,3.7467239749835697,2.659085878226306,1.9620370908421185,2.639545952798344,0.07815729642829156,12.317161856448028,18094.9053621398
underground_mine,draco,0,3,14.0,KISS-ICP,0.17309922427513968,0.14231159985247946,0.13140555986911295,0.09854313772192805,0.018053759158056116,1.0193836000227776,38.62274712216043
underground_mine,draco,6,0,14.0,KISS-ICP,0.17560263418417998,0.14390467320879544,0.1316545141489056,0.10063662435263182,0.012394831693429826,1.0327310866132713,39.74797153569317
underground_mine,draco,6,3,14.0,KISS-ICP,0.17560263418417998,0.14390467320879544,0.1316545141489056,0.10063662435263182,0.012394831693429826,1.0327310866132713,39.74797153569317
underground_mine,draco,6,9,16.0,KISS-ICP,0.17382585028022868,0.14199789574104513,0.12705172449650465,0.10025978172108571,0.026628719059886476,1.0516784861082118,38.947684404855735
underground_mine,draco,3,9,12.0,KISS-ICP,3.7467239749835697,2.659085878226306,1.9620370908421185,2.639545952798344,0.07815729642829156,12.317161856448028,18094.9053621398
underground_mine,draco,0,9,16.0,KISS-ICP,0.17382585028022868,0.14199789574104513,0.12705172449650465,0.10025978172108571,0.026628719059886476,1.0516784861082118,38.947684404855735
underground_mine,draco,3,3,12.0,KISS-ICP,0.17182238552533272,0.14101325746449883,0.12931492117337678,0.09817430105107461,0.016420377402245345,0.992474987081711,38.05505956405711
underground_mine,draco,9,9,16.0,KISS-ICP,0.17382585028022868,0.14199789574104513,0.12705172449650465,0.10025978172108571,0.026628719059886476,1.0516784861082118,38.947684404855735
underground_mine,draco,0,6,14.0,KISS-ICP,0.17560263418417998,0.14390467320879544,0.1316545141489056,0.10063662435263182,0.012394831693429826,1.0327310866132713,39.74797153569317
underground_mine,draco,3,6,12.0,KISS-ICP,3.7467239749835697,2.659085878226306,1.9620370908421185,2.639545952798344,0.07815729642829156,12.317161856448028,18094.9053621398
underground_mine,draco,10,10,6.0,KISS-ICP,4.404742309375243,3.6480455170045802,2.5800927132388765,2.4685053611169536,0.8538940842446536,9.965154302392538,25008.86195266846
underground_mine,draco,0,6,18.0,KISS-ICP,0.1730275239540928,0.14105497207573744,0.12811372667305604,0.10020987425596885,0.009189363158315495,1.0221672180562305,38.59075749488687
underground_mine,draco,0,9,14.0,KISS-ICP,0.17560263418417998,0.14390467320879544,0.1316545141489056,0.10063662435263182,0.012394831693429826,1.0327310866132713,39.74797153569317
underground_mine,draco,9,3,16.0,KISS-ICP,0.17382585028022868,0.14199789574104513,0.12705172449650465,0.10025978172108571,0.026628719059886476,1.0516784861082118,38.947684404855735
underground_mine,draco,6,0,16.0,KISS-ICP,0.17382585028022868,0.14199789574104513,0.12705172449650465,0.10025978172108571,0.026628719059886476,1.0516784861082118,38.947684404855735
underground_mine,draco,3,3,14.0,KISS-ICP,0.17309922427513968,0.14231159985247946,0.13140555986911295,0.09854313772192805,0.018053759158056116,1.0193836000227776,38.62274712216043
