topic,method,sample_index,ratio,time_usec,decompress_usec,uncompressed_MB,compressed_MB,compressed_zstd_MB
/os_cloud_node/points_decim_1,Draco 12,32,0.21115,45789,22913,6,1.2669,
/os_cloud_node/points_decim_1,Draco 12,33,0.203951,45743,22277,6,1.2237,
/os_cloud_node/points_decim_1,Draco 12,34,0.20711,45102,21828,6,1.24266,
/os_cloud_node/points_decim_1,Draco 12,35,0.209092,46814,22447,6,1.25455,
/os_cloud_node/points_decim_1,Draco 12,36,0.210459,45287,22146,6,1.26275,
/os_cloud_node/points_decim_1,Draco 12,37,0.213661,45183,22293,6,1.28197,
/os_cloud_node/points_decim_1,Draco 12,38,0.214159,44872,21984,6,1.28496,
/os_cloud_node/points_decim_1,Draco 12,39,0.187846,45746,22327,6,1.12708,
/os_cloud_node/points_decim_1,Draco 12,40,0.212383,47238,23356,6,1.2743,
/os_cloud_node/points_decim_1,Draco 12,41,0.211462,45198,21693,6,1.26877,
/os_cloud_node/points_decim_1,Draco 12,42,0.210279,44989,21670,6,1.26167,
/os_cloud_node/points_decim_1,Draco 12,43,0.218281,44806,21832,6,1.30969,
/os_cloud_node/points_decim_1,Draco 12,44,0.218167,45376,21724,6,1.309,
/os_cloud_node/points_decim_1,Draco 12,45,0.218105,46292,22333,6,1.30863,
/os_cloud_node/points_decim_1,Draco 12,46,0.216643,45333,21883,6,1.29986,
/os_cloud_node/points_decim_1,Draco 12,47,0.216961,45689,22127,6,1.30177,
/os_cloud_node/points_decim_1,Draco 12,48,0.214973,45712,22066,6,1.28984,
/os_cloud_node/points_decim_1,Draco 12,49,0.215701,46104,22636,6,1.2942,
/os_cloud_node/points_decim_1,Draco 12,50,0.210701,45415,22587,6,1.26421,
/os_cloud_node/points_decim_1,Draco 12,51,0.210216,46423,23669,6,1.26129,
/os_cloud_node/points_decim_1,Draco 12,52,0.210855,46737,22934,6,1.26513,
/os_cloud_node/points_decim_1,Draco 12,53,0.197718,45415,22248,6,1.18631,
/os_cloud_node/points_decim_1,Draco 12,54,0.20096,47089,22227,6,1.20576,
/os_cloud_node/points_decim_1,Draco 12,55,0.199316,45387,22042,6,1.1959,
/os_cloud_node/points_decim_1,Draco 12,56,0.201773,45727,21987,6,1.21064,
/os_cloud_node/points_decim_1,Draco 12,57,0.201071,45249,21652,6,1.20642,
/os_cloud_node/points_decim_1,Draco 12,58,0.202895,45247,22117,6,1.21737,
/os_cloud_node/points_decim_1,Draco 12,59,0.204158,45004,21671,6,1.22495,
/os_cloud_node/points_decim_1,Draco 12,60,0.20214,45761,22040,6,1.21284,
/os_cloud_node/points_decim_1,Draco 12,61,0.208375,46335,23637,6,1.25025,
/os_cloud_node/points_decim_1,Draco 12,62,0.200972,45703,22527,6,1.20583,
/os_cloud_node/points_decim_1,Draco 12,63,0.207951,46266,22356,6,1.24771,
/os_cloud_node/points_decim_1,Draco 12,64,0.20525,45191,21770,6,1.2315,
/os_cloud_node/points_decim_1,Draco 12,65,0.207188,45898,22753,6,1.24313,
/os_cloud_node/points_decim_1,Draco 12,66,0.204911,46471,22086,6,1.22947,
/os_cloud_node/points_decim_1,Draco 12,67,0.199975,45118,22198,6,1.19985,
/os_cloud_node/points_decim_1,Draco 12,68,0.201791,47390,23513,6,1.21075,
/os_cloud_node/points_decim_1,Draco 12,69,0.205086,45686,22313,6,1.23051,
/os_cloud_node/points_decim_1,Draco 12,70,0.207903,46407,22552,6,1.24742,
/os_cloud_node/points_decim_1,Draco 12,71,0.205238,46575,22575,6,1.23143,
/os_cloud_node/points_decim_1,Draco 12,72,0.203936,46387,22815,6,1.22362,
/os_cloud_node/points_decim_1,Draco 12,73,0.204635,46399,22952,6,1.22781,
/os_cloud_node/points_decim_1,Draco 12,74,0.206776,46106,22485,6,1.24066,
/os_cloud_node/points_decim_1,Draco 12,75,0.203408,45554,22270,6,1.22045,
/os_cloud_node/points_decim_1,Draco 12,76,0.201757,47382,23030,6,1.21054,
/os_cloud_node/points_decim_1,Draco 12,77,0.206096,46928,22494,6,1.23658,
/os_cloud_node/points_decim_1,Draco 12,78,0.206107,45420,22279,6,1.23664,
/os_cloud_node/points_decim_1,Draco 12,79,0.205318,45668,22030,6,1.23191,
/os_cloud_node/points_decim_1,Draco 12,80,0.208134,45962,22012,6,1.24881,
/os_cloud_node/points_decim_1,Draco 12,81,0.206933,47653,22558,6,1.2416,
/os_cloud_node/points_decim_1,Draco 12,82,0.207909,47235,22635,6,1.24745,
/os_cloud_node/points_decim_1,Draco 12,83,0.208176,45983,22100,6,1.24906,
/os_cloud_node/points_decim_1,Draco 12,84,0.207622,47626,22272,6,1.24573,
/os_cloud_node/points_decim_1,Draco 12,85,0.208801,46077,22482,6,1.25281,
/os_cloud_node/points_decim_1,Draco 12,86,0.207383,45676,22031,6,1.2443,
/os_cloud_node/points_decim_1,Draco 12,87,0.206625,45505,22442,6,1.23975,
/os_cloud_node/points_decim_1,Draco 12,88,0.206355,45911,22469,6,1.23813,
/os_cloud_node/points_decim_1,Draco 12,89,0.208921,45624,22445,6,1.25352,
/os_cloud_node/points_decim_1,Draco 12,90,0.212341,44836,21779,6,1.27404,
/os_cloud_node/points_decim_1,Draco 12,91,0.211651,44715,21424,6,1.26991,
/os_cloud_node/points_decim_1,Draco 12,92,0.210597,45183,21747,6,1.26358,
/os_cloud_node/points_decim_1,Draco 12,93,0.21153,45379,22072,6,1.26918,
/os_cloud_node/points_decim_1,Draco 12,94,0.216023,45523,21938,6,1.29614,
/os_cloud_node/points_decim_1,Draco 12,95,0.217321,45492,22270,6,1.30392,
/os_cloud_node/points_decim_1,Draco 12,96,0.215038,45708,22469,6,1.29023,
/os_cloud_node/points_decim_1,Draco 12,97,0.213908,46054,22810,6,1.28345,
/os_cloud_node/points_decim_1,Draco 12,98,0.215836,45916,23197,6,1.29502,
/os_cloud_node/points_decim_1,Draco 12,99,0.212355,47350,22968,6,1.27413,
/os_cloud_node/points_decim_1,Draco 12,100,0.21465,46366,22659,6,1.2879,
/os_cloud_node/points_decim_1,Draco 12,101,0.213129,46548,22725,6,1.27877,
/os_cloud_node/points_decim_1,Draco 12,102,0.212123,45595,22960,6,1.27274,
/os_cloud_node/points_decim_1,Draco 12,103,0.217163,46629,23105,6,1.30298,
/os_cloud_node/points_decim_1,Draco 12,104,0.219501,47801,23718,6,1.31701,
/os_cloud_node/points_decim_1,Draco 12,105,0.217467,46095,22239,6,1.3048,
/os_cloud_node/points_decim_1,Draco 12,106,0.214564,45780,22466,6,1.28738,
/os_cloud_node/points_decim_1,Draco 12,107,0.214608,45341,22103,6,1.28765,
/os_cloud_node/points_decim_1,Draco 12,108,0.215312,45507,23309,6,1.29187,
/os_cloud_node/points_decim_1,Draco 12,109,0.215592,46252,22647,6,1.29355,
/os_cloud_node/points_decim_1,Draco 12,110,0.210993,45810,22241,6,1.26596,
/os_cloud_node/points_decim_1,Draco 12,111,0.21218,45926,22499,6,1.27308,
/os_cloud_node/points_decim_1,Draco 12,112,0.215028,45732,22473,6,1.29017,
/os_cloud_node/points_decim_1,Draco 12,113,0.213421,44986,22260,6,1.28053,
/os_cloud_node/points_decim_1,Draco 12,114,0.213777,47066,22707,6,1.28266,
/os_cloud_node/points_decim_1,Draco 12,115,0.214373,44641,21876,6,1.28624,
/os_cloud_node/points_decim_1,Draco 12,116,0.213053,45266,21785,6,1.27832,
/os_cloud_node/points_decim_1,Draco 12,117,0.214311,45709,22717,6,1.28587,
/os_cloud_node/points_decim_1,Draco 12,118,0.212262,46052,22523,6,1.27357,
/os_cloud_node/points_decim_1,Draco 12,119,0.208853,46835,22934,6,1.25312,
/os_cloud_node/points_decim_1,Draco 12,120,0.210955,46627,22548,6,1.26573,
/os_cloud_node/points_decim_1,Draco 12,121,0.21536,45383,22216,6,1.29216,
/os_cloud_node/points_decim_1,Draco 12,122,0.214852,45994,22661,6,1.28911,
/os_cloud_node/points_decim_1,Draco 12,123,0.213014,47660,22537,6,1.27809,
/os_cloud_node/points_decim_1,Draco 12,124,0.214481,45585,22019,6,1.28688,
/os_cloud_node/points_decim_1,Draco 12,125,0.214748,45552,23083,6,1.28849,
/os_cloud_node/points_decim_1,Draco 12,126,0.213111,45398,22257,6,1.27867,
/os_cloud_node/points_decim_1,Draco 12,127,0.211798,46064,22360,6,1.27079,
/os_cloud_node/points_decim_1,Draco 12,128,0.211476,47233,22548,6,1.26886,
/os_cloud_node/points_decim_1,Draco 12,129,0.210497,46213,21935,6,1.26298,
/os_cloud_node/points_decim_1,Draco 12,130,0.211955,45497,22068,6,1.27173,
/os_cloud_node/points_decim_1,Draco 12,131,0.213146,45890,21893,6,1.27888,
/os_cloud_node/points_decim_1,Draco 12,132,0.212285,45630,21779,6,1.27371,
/os_cloud_node/points_decim_1,Draco 12,133,0.211348,45869,22012,6,1.26809,
/os_cloud_node/points_decim_1,Draco 12,134,0.210944,45583,22144,6,1.26567,
/os_cloud_node/points_decim_1,Draco 12,135,0.211768,46016,22138,6,1.27061,
/os_cloud_node/points_decim_1,Draco 12,136,0.212414,46136,22661,6,1.27448,
/os_cloud_node/points_decim_1,Draco 12,137,0.213927,47178,23000,6,1.28356,
/os_cloud_node/points_decim_1,Draco 12,138,0.213868,46793,22734,6,1.28321,
/os_cloud_node/points_decim_1,Draco 12,139,0.214699,45587,22638,6,1.2882,
/os_cloud_node/points_decim_1,Draco 12,140,0.216975,46444,22706,6,1.30185,
/os_cloud_node/points_decim_1,Draco 12,141,0.217494,46044,23024,6,1.30496,
/os_cloud_node/points_decim_1,Draco 12,142,0.215259,46918,23079,6,1.29156,
/os_cloud_node/points_decim_1,Draco 12,143,0.197188,45312,21912,6,1.18313,
/os_cloud_node/points_decim_1,Draco 12,144,0.216694,46220,22352,6,1.30016,
/os_cloud_node/points_decim_1,Draco 12,145,0.216574,46023,22557,6,1.29944,
/os_cloud_node/points_decim_1,Draco 12,146,0.215954,45868,22270,6,1.29573,
/os_cloud_node/points_decim_1,Draco 12,147,0.216035,46014,22793,6,1.29621,
/os_cloud_node/points_decim_1,Draco 12,148,0.21363,45842,22017,6,1.28178,
/os_cloud_node/points_decim_1,Draco 12,149,0.212297,46422,22390,6,1.27378,
/os_cloud_node/points_decim_1,Draco 12,150,0.214283,45925,22601,6,1.2857,
/os_cloud_node/points_decim_1,Draco 12,151,0.214015,45395,21929,6,1.28409,
/os_cloud_node/points_decim_1,Draco 12,152,0.214416,46418,23624,6,1.28649,
/os_cloud_node/points_decim_1,Draco 12,153,0.214005,46390,22533,6,1.28403,
/os_cloud_node/points_decim_1,Draco 12,154,0.21978,45722,22271,6,1.31868,
/os_cloud_node/points_decim_1,Draco 12,155,0.215882,45885,22109,6,1.29529,
/os_cloud_node/points_decim_1,Draco 12,156,0.214512,45726,22557,6,1.28707,
/os_cloud_node/points_decim_1,Draco 12,157,0.215697,46745,22786,6,1.29418,
/os_cloud_node/points_decim_1,Draco 12,158,0.218901,46361,23061,6,1.3134,
/os_cloud_node/points_decim_1,Draco 12,159,0.213653,46623,23099,6,1.28192,
/os_cloud_node/points_decim_1,Draco 12,160,0.217604,46309,22775,6,1.30562,
/os_cloud_node/points_decim_1,Draco 12,161,0.216548,46709,23224,6,1.29929,
/os_cloud_node/points_decim_1,Draco 12,162,0.213933,46107,22522,6,1.2836,
/os_cloud_node/points_decim_1,Draco 12,163,0.213425,45631,22485,6,1.28055,
/os_cloud_node/points_decim_1,Draco 12,164,0.212431,45130,21907,6,1.27459,
/os_cloud_node/points_decim_1,Draco 12,165,0.212497,45804,22360,6,1.27498,
/os_cloud_node/points_decim_1,Draco 12,166,0.212527,45607,21790,6,1.27516,
/os_cloud_node/points_decim_1,Draco 12,167,0.208671,46037,22517,6,1.25202,
/os_cloud_node/points_decim_1,Draco 12,168,0.208648,45574,22283,6,1.25189,
/os_cloud_node/points_decim_1,Draco 12,169,0.209914,46051,23007,6,1.25948,
/os_cloud_node/points_decim_1,Draco 12,170,0.207254,45974,21753,6,1.24352,
/os_cloud_node/points_decim_1,Draco 12,171,0.206588,45842,22245,6,1.23953,
/os_cloud_node/points_decim_1,Draco 12,172,0.207459,45997,22513,6,1.24475,
/os_cloud_node/points_decim_1,Draco 12,173,0.208378,47259,22717,6,1.25027,
/os_cloud_node/points_decim_1,Draco 12,174,0.209255,45716,22503,6,1.25553,
/os_cloud_node/points_decim_1,Draco 12,175,0.20937,46736,22450,6,1.25622,
/os_cloud_node/points_decim_1,Draco 12,176,0.210398,47040,22724,6,1.26239,
/os_cloud_node/points_decim_1,Draco 12,177,0.210546,46019,22276,6,1.26327,
/os_cloud_node/points_decim_1,Draco 12,178,0.209773,47722,22644,6,1.25864,
/os_cloud_node/points_decim_1,Draco 12,179,0.209663,46897,22894,6,1.25798,
/os_cloud_node/points_decim_1,Draco 12,180,0.20917,46909,22708,6,1.25502,
/os_cloud_node/points_decim_1,Draco 12,181,0.20471,46525,22499,6,1.22826,
/os_cloud_node/points_decim_1,Draco 12,182,0.201938,46512,22608,6,1.21163,
/os_cloud_node/points_decim_1,Draco 12,183,0.206124,46522,22693,6,1.23674,
/os_cloud_node/points_decim_1,Draco 12,184,0.203585,46803,22621,6,1.22151,
/os_cloud_node/points_decim_1,Draco 12,185,0.201451,46361,22395,6,1.20871,
/os_cloud_node/points_decim_1,Draco 12,186,0.20323,45904,22215,6,1.21938,
/os_cloud_node/points_decim_1,Draco 12,187,0.208531,45552,21930,6,1.25119,
/os_cloud_node/points_decim_1,Draco 12,188,0.210689,46977,23295,6,1.26413,
/os_cloud_node/points_decim_1,Draco 12,189,0.209013,46993,23280,6,1.25408,
/os_cloud_node/points_decim_1,Draco 12,190,0.210868,47656,22703,6,1.26521,
/os_cloud_node/points_decim_1,Draco 12,191,0.20869,46798,23126,6,1.25214,
/os_cloud_node/points_decim_1,Draco 12,192,0.205865,46623,22793,6,1.23519,
/os_cloud_node/points_decim_1,Draco 12,193,0.203178,47191,23338,6,1.21907,
/os_cloud_node/points_decim_1,Draco 12,194,0.1977,45984,21934,6,1.1862,
/os_cloud_node/points_decim_1,Draco 12,195,0.197905,46323,22346,6,1.18743,
/os_cloud_node/points_decim_1,Draco 12,196,0.200326,46057,21840,6,1.20196,
/os_cloud_node/points_decim_1,Draco 12,197,0.203525,45553,21571,6,1.22115,
/os_cloud_node/points_decim_1,Draco 12,198,0.201864,45950,22446,6,1.21118,
/os_cloud_node/points_decim_1,Draco 12,199,0.205981,45451,21977,6,1.23588,
/os_cloud_node/points_decim_1,Draco 12,200,0.204985,46547,22502,6,1.22991,
/os_cloud_node/points_decim_1,Draco 12,201,0.202604,45602,22421,6,1.21562,
/os_cloud_node/points_decim_1,Draco 12,202,0.217583,46066,22450,6,1.3055,
/os_cloud_node/points_decim_1,Draco 12,203,0.216834,45627,22217,6,1.30101,
/os_cloud_node/points_decim_1,Draco 12,204,0.214336,45863,22864,6,1.28602,
/os_cloud_node/points_decim_1,Draco 12,205,0.217515,46997,23252,6,1.30509,
/os_cloud_node/points_decim_1,Draco 12,206,0.221505,45880,22628,6,1.32903,
/os_cloud_node/points_decim_1,Draco 12,207,0.224382,48230,23230,6,1.34629,
/os_cloud_node/points_decim_1,Draco 12,208,0.219563,45999,22891,6,1.31738,
/os_cloud_node/points_decim_1,Draco 12,209,0.219519,46085,22423,6,1.31711,
/os_cloud_node/points_decim_1,Draco 12,210,0.218914,46779,22510,6,1.31348,
/os_cloud_node/points_decim_1,Draco 12,211,0.218377,46186,22314,6,1.31026,
/os_cloud_node/points_decim_1,Draco 12,212,0.214505,46336,22451,6,1.28703,
/os_cloud_node/points_decim_1,Draco 12,213,0.21486,45375,22109,6,1.28916,
/os_cloud_node/points_decim_1,Draco 12,214,0.21648,45941,21907,6,1.29888,
/os_cloud_node/points_decim_1,Draco 12,215,0.216381,45464,22093,6,1.29829,
/os_cloud_node/points_decim_1,Draco 12,216,0.213371,46359,22483,6,1.28023,
/os_cloud_node/points_decim_1,Draco 12,217,0.211953,48436,23139,6,1.27172,
/os_cloud_node/points_decim_1,Draco 12,218,0.213304,45939,21846,6,1.27982,
/os_cloud_node/points_decim_1,Draco 12,219,0.214822,46186,22524,6,1.28893,
/os_cloud_node/points_decim_1,Draco 12,220,0.206512,45790,21749,6,1.23907,
/os_cloud_node/points_decim_1,Draco 12,221,0.208319,46151,22259,6,1.24991,
/os_cloud_node/points_decim_1,Draco 12,222,0.202494,48090,22454,6,1.21496,
/os_cloud_node/points_decim_1,Draco 12,223,0.202293,45979,22080,6,1.21376,
/os_cloud_node/points_decim_1,Draco 12,224,0.200373,45081,21444,6,1.20224,
/os_cloud_node/points_decim_1,Draco 12,225,0.20477,46245,22062,6,1.22862,
/os_cloud_node/points_decim_1,Draco 12,226,0.214437,47109,24659,6,1.28662,
/os_cloud_node/points_decim_1,Draco 12,227,0.220295,46069,22275,6,1.32177,
/os_cloud_node/points_decim_1,Draco 12,228,0.224778,46094,22136,6,1.34867,
/os_cloud_node/points_decim_1,Draco 12,229,0.227149,46448,23116,6,1.3629,
/os_cloud_node/points_decim_1,Draco 12,230,0.227135,46795,22719,6,1.36281,
/os_cloud_node/points_decim_1,Draco 12,231,0.220733,48298,23999,6,1.3244,
/os_cloud_node/points_decim_1,Draco 12,232,0.227568,47076,23162,6,1.36541,
/os_cloud_node/points_decim_1,Draco 12,233,0.228505,47043,23277,6,1.37103,
/os_cloud_node/points_decim_1,Draco 12,234,0.227346,47112,23136,6,1.36408,
/os_cloud_node/points_decim_1,Draco 12,235,0.226234,46704,22751,6,1.3574,
/os_cloud_node/points_decim_1,Draco 12,236,0.225317,48330,25058,6,1.3519,
/os_cloud_node/points_decim_1,Draco 12,237,0.225209,46968,23111,6,1.35126,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,0,0.202097,53177,24246,6,1.21258,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,1,0.203311,52859,24105,6,1.21987,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,2,0.202291,52980,24600,6,1.21375,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,3,0.204462,53820,23790,6,1.22677,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,4,0.201542,53334,24731,6,1.20925,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,5,0.205802,52232,23590,6,1.23481,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,6,0.210865,51400,23463,6,1.26519,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,7,0.212,51062,23314,6,1.272,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,8,0.211845,51461,24305,6,1.27107,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,9,0.214102,50314,23634,6,1.28461,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,10,0.209595,51232,23429,6,1.25757,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,11,0.213447,51983,23268,6,1.28068,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,12,0.21141,50241,23997,6,1.26846,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,13,0.209014,50650,23335,6,1.25409,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,14,0.205625,49785,22933,6,1.23375,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,15,0.19995,49644,22246,6,1.1997,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,16,0.193625,49381,22258,6,1.16175,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,17,0.186714,49095,22393,6,1.12028,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,18,0.184626,49899,22804,6,1.10776,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,19,0.182745,49592,22587,6,1.09647,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,20,0.184957,50149,22504,6,1.10974,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,21,0.184129,49855,22820,6,1.10477,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,22,0.186095,49308,22568,6,1.11657,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,23,0.186828,49549,22725,6,1.12097,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,24,0.186064,48493,22508,6,1.11638,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,25,0.187555,48939,22656,6,1.12533,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,26,0.18834,49174,22980,6,1.13004,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,27,0.183527,49739,22507,6,1.10116,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,28,0.184283,50064,23035,6,1.1057,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,29,0.186292,50615,23517,6,1.11775,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,30,0.186376,50084,23584,6,1.11825,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,31,0.190354,51106,24032,6,1.14212,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,32,0.196988,50247,23792,6,1.18193,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,33,0.190061,49406,23035,6,1.14037,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,34,0.193348,48937,22625,6,1.16009,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,35,0.19509,50889,23237,6,1.17054,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,36,0.1962,49397,22996,6,1.1772,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,37,0.199635,49474,23200,6,1.19781,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,38,0.200594,49151,22882,6,1.20356,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,39,0.17617,49246,22905,6,1.05702,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,40,0.198679,51207,24233,6,1.19207,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,41,0.197507,49243,22572,6,1.18504,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,42,0.196946,49294,22561,6,1.18168,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,43,0.204031,48790,22753,6,1.22418,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,44,0.20377,49547,22603,6,1.22262,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,45,0.204059,50327,23193,6,1.22435,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,46,0.202574,49384,22735,6,1.21544,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,47,0.20183,49395,22997,6,1.21098,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,48,0.200332,50101,22936,6,1.20199,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,49,0.199825,50177,23552,6,1.19895,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,50,0.194579,49766,23514,6,1.16747,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,51,0.19382,50934,24583,6,1.16292,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,52,0.194585,50655,23860,6,1.16751,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,53,0.182625,49185,23085,6,1.09575,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,54,0.186976,50402,23074,6,1.12185,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,55,0.184729,49112,22864,6,1.10837,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,56,0.188155,48942,22815,6,1.12893,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,57,0.187188,48971,22472,6,1.12313,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,58,0.189585,48371,22967,6,1.13751,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,59,0.189986,49354,22516,6,1.13991,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,60,0.187388,50188,22870,6,1.12433,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,61,0.192867,51246,24556,6,1.1572,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,62,0.185827,50958,23433,6,1.11496,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,63,0.193401,49933,23250,6,1.1604,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,64,0.191337,49052,22623,6,1.14802,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,65,0.192963,49850,23624,6,1.15778,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,66,0.190412,50143,23041,6,1.14247,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,67,0.185796,48696,23012,6,1.11477,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,68,0.186525,51228,24349,6,1.11915,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,69,0.189544,49231,23167,6,1.13726,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,70,0.192604,50089,23464,6,1.15563,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,71,0.189531,50653,23478,6,1.13719,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,72,0.188426,49893,23667,6,1.13056,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,73,0.189645,50492,23800,6,1.13787,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,74,0.191746,49899,23330,6,1.15047,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,75,0.18828,49367,23113,6,1.12968,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,76,0.187408,51955,23923,6,1.12445,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,77,0.190953,51466,23350,6,1.14572,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,78,0.19152,49311,23119,6,1.14912,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,79,0.190595,49819,22825,6,1.14357,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,80,0.194017,49383,22841,6,1.1641,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,81,0.192726,51751,23363,6,1.15636,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,82,0.193995,51512,23461,6,1.16397,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,83,0.194218,49328,22895,6,1.16531,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,84,0.194176,51375,23043,6,1.16506,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,85,0.193989,50225,23326,6,1.16393,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,86,0.193819,49925,22816,6,1.16291,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,87,0.193299,49164,23189,6,1.15979,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,88,0.192919,49908,23324,6,1.15751,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,89,0.195039,49535,23282,6,1.17023,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,90,0.198582,48649,22608,6,1.19149,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,91,0.198078,48463,22255,6,1.18847,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,92,0.196949,48889,22511,6,1.1817,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,93,0.198076,48906,22905,6,1.18846,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,94,0.202263,49177,22794,6,1.21358,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,95,0.203427,49073,23125,6,1.22056,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,96,0.200836,49339,23295,6,1.20501,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,97,0.200077,49761,23670,6,1.20046,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,98,0.20125,49946,24119,6,1.2075,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,99,0.197264,51150,23915,6,1.18358,
/os_cloud_node/points_decim_1,Draco 12 + ZSTD,100,0.199958,50282,23579,6,1.19975,
